param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_splitter,mean_test_score,std_test_score,mean_train_score,std_train_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time
gini,15,,1,20,best,0.812199036918138,0.3905531479163714,0.8852043581260677,0.003415573078066855,136,0.005575357241194283,0.0012591703709576285,0.0030576279611112984,0.001224676713438468
entropy,10,,2,10,random,0.812199036918138,0.3905531479163714,0.8576254303159178,0.003315630820120179,136,0.004745776925002782,0.0013662463137823044,0.002980895448075443,0.0005847373717187032
gini,7,,2,5,random,0.812199036918138,0.3905531479163714,0.8517881013455274,0.003435649173610208,136,0.00443713508103862,0.0008123167039209253,0.003048300551755853,0.001371177469180136
gini,5,,1,20,best,0.8105939004815409,0.39183086782904514,0.8411611691173815,0.0017265695278616351,156,0.004873500781112842,0.0011059828950864014,0.002892360258638189,0.0009219583160315101
entropy,,,4,20,random,0.8105939004815409,0.39183086782904514,0.8321367927206287,0.003142878383693061,156,0.004626496836997533,0.0012642691649376906,0.0029963230053456215,0.0006514007457310727
gini,10,,2,10,best,0.8105939004815409,0.39183086782904514,0.8802547573456926,0.002670984978464772,156,0.005904879271505732,0.0027693660804486223,0.003266231206217317,0.0022912744728333006
gini,5,,1,5,random,0.8105939004815409,0.39183086782904514,0.8395586132859878,0.001144468586404746,156,0.004170332062110472,0.0010908494816655398,0.0028957796326418367,0.0009331145720835668
gini,5,,1,2,random,0.8105939004815409,0.39183086782904514,0.8395586132859878,0.0011871737599864465,156,0.004201368956466356,0.0008426444069777199,0.003038159151521196,0.0014832199000378132
gini,,,2,10,random,0.8089887640449438,0.3930978805513686,0.8657775621538764,0.003402038373964531,161,0.004551114086928758,0.0015646405865902648,0.0028596724208629722,0.000631286856700188
gini,7,log2,2,10,random,0.8089887640449438,0.3930978805513686,0.8153267304248192,0.0028194006483568753,161,0.004176101562108121,0.001290125046126663,0.0029967546845707043,0.000955176587486249
gini,7,sqrt,2,10,random,0.8089887640449438,0.3930978805513686,0.8153267304248192,0.0028194006483568753,161,0.004201877939949832,0.0011698969853568301,0.00309834357823453,0.001405965885480914
gini,7,,8,20,best,0.8089887640449438,0.3930978805513686,0.8535816219619827,0.0012650810007407765,161,0.005017735219499273,0.0013851486634911894,0.0030353769636077637,0.0013437014349682826
gini,15,log2,2,10,random,0.8073836276083467,0.394354289286085,0.8274994451698812,0.005446383024885586,165,0.004268581564889482,0.0016088815997287694,0.0029456959872911676,0.0006888640633789577
gini,7,log2,1,5,random,0.8073836276083467,0.394354289286085,0.8294065124152916,0.0033977330433492673,165,0.004116906400285602,0.0009640264570768597,0.0030136778113547336,0.0009782089133594399
entropy,3,,8,10,best,0.8073836276083467,0.394354289286085,0.8138583660640093,0.000912907100095867,165,0.004789885127525268,0.0012471805578803867,0.0030594763748144453,0.0011267688807703776
gini,5,sqrt,2,10,random,0.8073836276083467,0.394354289286085,0.812155166629678,0.0012719478177856253,165,0.004052374565773562,0.0013287211357119822,0.0029029807921971402,0.0007684525093991393
gini,15,sqrt,2,10,random,0.8073836276083467,0.394354289286085,0.8274994451698812,0.005446383024885586,165,0.004325529162803393,0.0012500165363698071,0.0029735779494382024,0.0006467115000327664
entropy,15,sqrt,2,10,random,0.8073836276083467,0.394354289286085,0.827246545859935,0.006170892393939726,165,0.004250721219646031,0.0008794915886026699,0.0030970408866723125,0.0011597286807864251
gini,10,,1,10,best,0.8073836276083467,0.394354289286085,0.8931242354957084,0.002634917967610219,165,0.0056679241155927484,0.0014255941363973857,0.002966151000217297,0.0005531732475836118
gini,,sqrt,2,10,random,0.8073836276083467,0.394354289286085,0.8276542814820931,0.004719817568315852,165,0.004247437702136093,0.001653085934738969,0.0030361477100255977,0.0011079243129785996
gini,5,log2,2,10,random,0.8073836276083467,0.394354289286085,0.812155166629678,0.0012719478177856253,165,0.004204675435637203,0.001591369749365119,0.003073518961237483,0.0014232961328761627
entropy,3,,8,5,best,0.8073836276083467,0.394354289286085,0.8138583660640093,0.000912907100095867,165,0.004853926730576909,0.0011447194921247906,0.003132196337606513,0.001160567916792236
entropy,3,,8,20,best,0.8073836276083467,0.394354289286085,0.8138583660640093,0.000912907100095867,165,0.004748407565954217,0.001108740289500721,0.0031122751832965098,0.0012839572168834087
entropy,5,,1,20,random,0.8073836276083467,0.394354289286085,0.8283742703338784,0.0011884576551284866,165,0.004839254611950625,0.002625292463532093,0.0032384812736205074,0.0019015314311036464
gini,10,,4,20,random,0.8073836276083467,0.394354289286085,0.8247020691292521,0.002658283912830206,165,0.004434440912825338,0.00106951936310183,0.003023124621346904,0.0011262744002991589
entropy,,sqrt,2,10,random,0.8073836276083467,0.394354289286085,0.8271562246778116,0.006229559580965569,165,0.004556927596776481,0.0024619715086905236,0.003364418712511874,0.0025373189724593906
entropy,3,,8,2,best,0.8073836276083467,0.394354289286085,0.8138583660640093,0.000912907100095867,165,0.00479336381915293,0.001263399926520998,0.003085556229274499,0.000995728813210182
entropy,,log2,2,10,random,0.8073836276083467,0.394354289286085,0.8271562246778116,0.006229559580965569,165,0.004394682414267648,0.0015997383475903051,0.0030367550459566317,0.00099003604357795
entropy,5,,2,20,random,0.8073836276083467,0.394354289286085,0.828351044887047,0.0010381797505718078,165,0.004404048858446638,0.0012670500213977553,0.0030509706102251817,0.0009818176329669378
entropy,15,log2,2,10,random,0.8073836276083467,0.394354289286085,0.827246545859935,0.006170892393939726,165,0.004294357942731193,0.0012421646568384862,0.003062490475503055,0.0009845190919178229
gini,7,sqrt,1,5,random,0.8073836276083467,0.394354289286085,0.8294065124152916,0.0033977330433492673,165,0.004226637881601986,0.0014509297061657373,0.0029490112684320293,0.0005285695504964679
gini,7,,8,5,best,0.8073836276083467,0.394354289286085,0.853584202567186,0.0012471507220055199,165,0.005092620466915027,0.0014043247801397948,0.0031136264770409844,0.0014309327642734152
gini,7,,8,10,best,0.8073836276083467,0.394354289286085,0.853584202567186,0.0012471507220055199,165,0.005345652229713207,0.0017707153928109376,0.0030669159529488504,0.0009787470112866822
entropy,5,log2,2,10,random,0.8073836276083467,0.394354289286085,0.812155166629678,0.0012719478177856253,165,0.004267304131154264,0.0015482793062963852,0.0030595284212458383,0.0006674919551420329
gini,,log2,2,10,random,0.8073836276083467,0.394354289286085,0.8276542814820931,0.004719817568315852,165,0.004012771441121354,0.0010047394549632888,0.002820640658873042,0.0006073366853590544
entropy,5,sqrt,2,10,random,0.8073836276083467,0.394354289286085,0.812155166629678,0.0012719478177856253,165,0.0042021511837146445,0.0010939574814776648,0.0030865558269127223,0.000759158437963042
gini,15,,2,2,random,0.8073836276083467,0.394354289286085,0.8776818939577709,0.0035107841570868356,165,0.004875248163507991,0.00128575662092046,0.0030793366807230402,0.0014964310798441986
gini,7,,8,2,best,0.8073836276083467,0.394354289286085,0.853584202567186,0.0012471507220055199,165,0.005108219853947672,0.0011561140529385801,0.0030534175578893477,0.0012365614040287358
entropy,3,,2,20,best,0.8057784911717496,0.39560019506659533,0.8171228316464778,0.0011503190618570684,191,0.004974968743362549,0.0017483141614583855,0.003213673877869142,0.0018609338114849638
entropy,3,,2,10,best,0.8057784911717496,0.39560019506659533,0.8171228316464778,0.0011503190618570684,191,0.004764113724710088,0.0013543466454804883,0.003075863729510606,0.0010678615738228458
gini,5,log2,1,10,random,0.8057784911717496,0.39560019506659533,0.8121577472348817,0.0012730520688357476,191,0.004085065465103566,0.0009883793599656614,0.002972030716187307,0.0009050375423245509
entropy,3,,1,10,best,0.8057784911717496,0.39560019506659533,0.8171228316464778,0.0011503190618570684,191,0.004738089360930564,0.0008904921872205202,0.0030463247008346633,0.0009957938568595324
entropy,3,,1,20,best,0.8057784911717496,0.39560019506659533,0.8171228316464778,0.0011503190618570684,191,0.004784652930392882,0.0012070202751277466,0.0031026194221900707,0.0012994450448245351
entropy,3,,4,20,best,0.8057784911717496,0.39560019506659533,0.8171228316464778,0.0011503190618570684,191,0.004789626043451349,0.0010637862355737944,0.003084689426575197,0.00102572496754232
entropy,3,,4,10,best,0.8057784911717496,0.39560019506659533,0.8171228316464778,0.0011503190618570684,191,0.004819211378143458,0.001597479033292619,0.003008941968792323,0.0006221936109137481
entropy,,log2,1,10,random,0.8057784911717496,0.39560019506659533,0.8666704515542987,0.0021168199714318957,191,0.004665738315490429,0.0019070655529203114,0.0032944595067497242,0.0021927314581987522
entropy,7,,8,10,random,0.8057784911717496,0.39560019506659533,0.8297368298813436,0.0040646981408669755,191,0.004560358068916235,0.0016408933963180585,0.0030659668709646258,0.0009376363120274325
entropy,7,,8,5,random,0.8057784911717496,0.39560019506659533,0.8297368298813436,0.0040646981408669755,191,0.004614377672369943,0.002576037036713432,0.003190827407959376,0.0016922988076122187
entropy,,sqrt,1,10,random,0.8057784911717496,0.39560019506659533,0.8666704515542987,0.0021168199714318957,191,0.005196316092967222,0.0031073128962003597,0.0037443201576343125,0.0033934541224477305
gini,5,sqrt,1,10,random,0.8057784911717496,0.39560019506659533,0.8121577472348817,0.0012730520688357476,191,0.0040187961982494375,0.0013495321578900598,0.002863062710096136,0.0006273330670547813
entropy,3,,2,5,best,0.8057784911717496,0.39560019506659533,0.8171228316464778,0.0011503190618570684,191,0.004792244438183633,0.0011327534868973616,0.0031117715575339133,0.00127161620398398
entropy,7,,8,2,random,0.8057784911717496,0.39560019506659533,0.8297368298813436,0.0040646981408669755,191,0.004859280624512111,0.00287343635445776,0.0033375218056178207,0.00237385903837151
gini,5,,2,5,best,0.8057784911717496,0.3956001950665953,0.8395999029692444,0.001578701974940663,191,0.004814820725883373,0.0008950631216872181,0.0029987944454480902,0.001150596809326212
gini,5,,1,5,best,0.8057784911717496,0.39560019506659533,0.8460204487156326,0.001635273135760017,191,0.004828392215563436,0.0009984591040177104,0.0029123828269505387,0.0006516405471106114
entropy,3,,4,2,best,0.8057784911717496,0.39560019506659533,0.8171228316464778,0.0011503190618570684,191,0.004783965611343016,0.0013358724813875033,0.003017331011605301,0.000992283969144655
gini,,,2,2,random,0.8057784911717496,0.39560019506659533,0.8852508090197314,0.0029233735422532626,191,0.004515149237447527,0.0011671288795409985,0.002990987863433495,0.0014077920743881566
gini,15,,2,10,best,0.8057784911717496,0.39560019506659533,0.8988867269151963,0.001439996202414243,191,0.0057670775424228625,0.0018694245154534756,0.003051776947217424,0.0010443575429373555
gini,,,2,10,best,0.8057784911717496,0.39560019506659533,0.8990854335158684,0.0014754608840720897,191,0.005418537516463817,0.0016145734805901766,0.003002240225361783,0.0009624827712735082
gini,15,,1,10,best,0.8057784911717496,0.3956001950665953,0.9133329548445701,0.001449767374927922,191,0.0057668781586673054,0.0016856279384338307,0.003031979020487631,0.0012666208738250804
gini,7,,1,5,best,0.8057784911717496,0.39560019506659533,0.8825153675039871,0.0015343732549771925,191,0.0055838733385309555,0.0030367456719900343,0.0031817062708577606,0.0026501841656278694
entropy,3,,4,5,best,0.8057784911717496,0.39560019506659533,0.8171228316464778,0.0011503190618570684,191,0.0047421279343900485,0.000970616101087805,0.003020829220644735,0.0006439739869985576
entropy,3,,1,5,best,0.8057784911717496,0.39560019506659533,0.8171228316464778,0.0011503190618570684,191,0.0047996526353814625,0.0013047026547599646,0.0030066186314027152,0.0005501487362653602
entropy,3,,1,2,best,0.8057784911717496,0.39560019506659533,0.8171228316464778,0.0011503190618570684,191,0.004846720213300727,0.0017518251546230737,0.0031085990213850336,0.0013653351899888691
entropy,3,,2,2,best,0.8057784911717496,0.39560019506659533,0.8171228316464778,0.0011503190618570684,191,0.004788890122219227,0.0013169826631993333,0.0030893073992782766,0.0009613029621457117
entropy,15,,1,20,random,0.8057784911717496,0.3956001950665953,0.8475404251805132,0.005624138796926852,191,0.004851156406188279,0.0012442707220780805,0.0030606902812878164,0.0008478695293282378
entropy,5,sqrt,1,10,random,0.8057784911717496,0.39560019506659533,0.8121577472348817,0.0012730520688357476,191,0.004227994150372991,0.0013027947108497906,0.0030777220932668133,0.0011408534265108367
entropy,5,log2,1,10,random,0.8057784911717496,0.39560019506659533,0.8121577472348817,0.0012730520688357476,191,0.004158614726548784,0.0010519306685293785,0.0030609715616339473,0.00113174382115268
gini,5,,2,2,best,0.8057784911717496,0.3956001950665953,0.8396050641796515,0.0015774781780474748,191,0.00487676171965622,0.0013578875696190994,0.0029328125820496684,0.0011080664789563477
gini,5,,1,2,best,0.8057784911717496,0.39560019506659533,0.8461081892925528,0.0014623085401941354,191,0.004883872563345283,0.0012267077683809759,0.0029543827663072613,0.0008216254497992248
gini,5,sqrt,4,10,random,0.8041733547351525,0.3968356968181707,0.8123151641522971,0.01668575502430769,222,0.004117815299363236,0.0014325107050010134,0.0029343601979949117,0.000937874825316877
gini,5,sqrt,4,5,random,0.8041733547351525,0.3968356968181707,0.8136467564373197,0.012614549399549695,222,0.004023938079515583,0.0009332601829575503,0.0029384175234774715,0.001451954279866557
entropy,5,log2,4,2,random,0.8041733547351525,0.3968356968181707,0.8136467564373197,0.012614549399549695,222,0.0042761072492522945,0.0012792282089004294,0.00303820086520518,0.0007126051478850773
gini,5,sqrt,4,2,random,0.8041733547351525,0.3968356968181707,0.8136467564373197,0.012614549399549695,222,0.003945726835517209,0.0008299158865264266,0.0028981014392540504,0.0008989755123227033
entropy,5,log2,4,5,random,0.8041733547351525,0.3968356968181707,0.8136467564373197,0.012614549399549695,222,0.004112049626309072,0.0008708094679471905,0.0029913992598581086,0.0008583482854821957
gini,15,sqrt,1,2,random,0.8041733547351525,0.39683569681817066,0.9429918504487673,0.00329868175511131,222,0.004477003030179974,0.0012982779817056346,0.003034023756391547,0.0009534793609274295
gini,15,log2,2,2,random,0.8041733547351525,0.3968356968181707,0.850936501628362,0.0028965842142084633,222,0.004230715489885015,0.0010849711397773805,0.0030203152621347297,0.0008894393637069305
gini,5,,2,20,random,0.8041733547351525,0.3968356968181707,0.8360231841571485,0.0013010141032636317,222,0.0041852108356849336,0.0008223265957952007,0.0028893128635412617,0.0007934746140948573
gini,5,,1,20,random,0.8041733547351525,0.3968356968181707,0.8391586194794404,0.0016720171076257174,222,0.004213889567465499,0.0009517518339972172,0.0029882140947957293,0.0014033726885382112
entropy,10,,1,10,random,0.8041733547351525,0.3968356968181707,0.873488410502031,0.0036500596699992147,222,0.004615994938686609,0.0006865087203509595,0.0030401778642094156,0.001014649686804355
gini,,,4,10,random,0.8041733547351525,0.3968356968181707,0.8544383828895554,0.005187766192697104,222,0.00449560388898773,0.001233747895285726,0.002971830184348705,0.0007121283538569863
gini,,sqrt,2,2,random,0.8041733547351525,0.3968356968181707,0.8507945683421676,0.0030015489378486253,222,0.004221259495228481,0.0009458070311971543,0.0030634108554111437,0.0010576919663835872
entropy,15,log2,2,2,random,0.8041733547351525,0.3968356968181707,0.8510268228104855,0.003610245466698821,222,0.004429976017861649,0.0014005787342589,0.003060537586242774,0.0009193629931896988
gini,,,1,10,best,0.8041733547351525,0.3968356968181707,0.9135394032608526,0.001493231918808293,222,0.005295999934164326,0.0011667173254668877,0.002835706187289561,0.0006124237372493515
entropy,15,sqrt,2,2,random,0.8041733547351525,0.3968356968181707,0.8510268228104855,0.003610245466698821,222,0.004467947716506297,0.000897393236507725,0.0032322196286907164,0.0011830109776678308
